,Customer ID,Country Code,Phone Number,Valid,Contain Hex,Updated Country,From Multiple,Cleansed Country Code,Cleansed Phone Number
707,C18612,SG - Singapore,95413534,True,False,False,False,SG - Singapore,95413534
708,C46326,SG - Singapore,(65) 91435502,True,False,True,False,SG - Singapore,91435502
709,C22167,SG - Singapore,+65 84835689,True,False,True,False,SG - Singapore,84835689
710,C33654,SG - Singapore,8966-3801,True,False,False,False,SG - Singapore,89663801
711,C13813,SG - Singapore,(65) 93802849,True,False,True,False,SG - Singapore,93802849
712,C43090,SG - Singapore,+65 69539771,True,False,True,False,SG - Singapore,69539771
713,C35975,SG - Singapore,9682 265,False,False,False,False,SG - Singapore,9682265
714,C25125,SG - Singapore,9552-1490,True,False,False,False,SG - Singapore,95521490
715,C43249,SG - Singapore,,False,False,False,False,SG - Singapore,
716,C40720,SG - Singapore,(65) 69118430,True,False,True,False,SG - Singapore,69118430
717,C46723,SG - Singapore,66841625,True,False,False,False,SG - Singapore,66841625
718,C42154,SG - Singapore,(65) 99131775,True,False,True,False,SG - Singapore,99131775
719,C20018,SG - Singapore,(65) 64795616,True,False,True,False,SG - Singapore,64795616
720,C16997,SG - Singapore,85672861,True,False,False,False,SG - Singapore,85672861
721,C18497,SG - Singapore,82105177,True,False,False,False,SG - Singapore,82105177
722,C00785,SG - Singapore,6671 7910,True,False,False,False,SG - Singapore,66717910
723,C47881,SG - Singapore,96962560,True,False,False,False,SG - Singapore,96962560
724,C37298,SG - Singapore,98551866,True,False,False,False,SG - Singapore,98551866
725,C14676,SG - Singapore,98185326,True,False,False,False,SG - Singapore,98185326
726,C27342,SG - Singapore,(65) 66317624,True,False,True,False,SG - Singapore,66317624
727,C07165,CN - China,+86-22957672,False,False,False,False,CN - China,+8622957672
728,C33169,SG - Singapore,69770309,True,False,False,False,SG - Singapore,69770309
729,C26422,SG - Singapore,87215070,True,False,False,False,SG - Singapore,87215070
730,C16898,SG - Singapore,69722036,True,False,False,False,SG - Singapore,69722036
731,C23007,SG - Singapore,61788855,True,False,False,False,SG - Singapore,61788855
732,C34704,SG - Singapore,3172 9457,True,False,False,False,SG - Singapore,31729457
733,C04381,SG - Singapore,3592 7774,True,False,False,False,SG - Singapore,35927774
734,C19869,SG - Singapore,94053017,True,False,False,False,SG - Singapore,94053017
735,C31793,SG - Singapore,6126-7481,True,False,False,False,SG - Singapore,61267481
736,C18912,SG - Singapore,0x3C00F9C,True,True,False,False,SG - Singapore,62918556
737,C16433,SG - Singapore,(65) 51329F0,True,True,True,False,SG - Singapore,85142000
738,C05597,CN - China,+86-28476593,False,False,False,False,CN - China,+8628476593
739,C33562,SG - Singapore,6439-5142,True,False,False,False,SG - Singapore,64395142
740,C28115,SG - Singapore,87813699,True,False,False,False,SG - Singapore,87813699
741,C01374,SG - Singapore,6542 3193,True,False,False,False,SG - Singapore,65423193
742,C00390,SG - Singapore,9993-3098,True,False,False,False,SG - Singapore,99933098
743,C39879,SG - Singapore,63498675,True,False,False,False,SG - Singapore,63498675
744,C34297,SG - Singapore,35744532,True,False,False,False,SG - Singapore,35744532
745,C35042,SG - Singapore,(+65) 96394069,True,False,True,False,SG - Singapore,96394069
747,C45207,PH - Philippines,+63-4383298,False,False,False,False,PH - Philippines,+634383298
748,C46944,SG - Singapore,39321942,True,False,False,False,SG - Singapore,39321942
749,C35873,SG - Singapore,(65) 92418285,True,False,True,False,SG - Singapore,92418285
750,C36509,MY - Malaysia,603-68466212,False,False,False,False,MY - Malaysia,60368466212
751,C02895,MY - Malaysia,0169223141,False,False,False,False,MY - Malaysia,0169223141
752,C34250,MY - Malaysia,603-1196878,False,False,False,False,MY - Malaysia,6031196878
753,C41785,SG - Singapore,(65) 98726024,True,False,True,False,SG - Singapore,98726024
754,C37008,SG - Singapore,87568297,True,False,False,False,SG - Singapore,87568297
755,C22161,SG - Singapore,6875-5731,True,False,False,False,SG - Singapore,68755731
756,C34175,SG - Singapore,62208239,True,False,False,False,SG - Singapore,62208239
757,C03091,SG - Singapore,3858 7240,True,False,False,False,SG - Singapore,38587240
758,C27976,SG - Singapore,(65) 84363145,True,False,True,False,SG - Singapore,84363145
759,C25906,SG - Singapore,+65 68225542,True,False,True,False,SG - Singapore,68225542
760,C40553,SG - Singapore,(65) 93714317,True,False,True,False,SG - Singapore,93714317
761,C24029,SG - Singapore,6782-4855,True,False,False,False,SG - Singapore,67824855
762,C30010,SG - Singapore,(65) 34847139,True,False,True,False,SG - Singapore,34847139
763,C01979,SG - Singapore,+65 91844141,True,False,True,False,SG - Singapore,91844141
764,C46852,SG - Singapore,(65) 93193022,True,False,True,False,SG - Singapore,93193022
765,C40084,SG - Singapore,(65) 68320951,True,False,True,False,SG - Singapore,68320951
766,C38121,SG - Singapore,(65) 81779583,True,False,True,False,SG - Singapore,81779583
767,C37066,SG - Singapore,(65) 89957859,True,False,True,False,SG - Singapore,89957859
768,C37664,SG - Singapore,96210149,True,False,False,False,SG - Singapore,96210149
769,C36067,SG - Singapore,(+65) 65939531,True,False,True,False,SG - Singapore,65939531
770,C38912,SG - Singapore,(+65) 31558592,True,False,True,False,SG - Singapore,31558592
771,C45666,SG - Singapore,35293039,True,False,False,False,SG - Singapore,35293039
772,C16784,SG - Singapore,+65 99522001,True,False,True,False,SG - Singapore,99522001
773,C02248,SG - Singapore,+65 32983532,True,False,True,False,SG - Singapore,32983532
774,C47864,SG - Singapore,93873606,True,False,False,False,SG - Singapore,93873606
775,C34075,SG - Singapore,(65) 83391560,True,False,True,False,SG - Singapore,83391560
776,C39670,SG - Singapore,3953 5582,True,False,False,False,SG - Singapore,39535582
777,C01856,SG - Singapore,(+65) 63022929,True,False,True,False,SG - Singapore,63022929
778,C42246,SG - Singapore,+65 63296518,True,False,True,False,SG - Singapore,63296518
779,C28348,SG - Singapore,67093332,True,False,False,False,SG - Singapore,67093332
780,C49292,SG - Singapore,+65 82162222,True,False,True,False,SG - Singapore,82162222
781,C31716,SG - Singapore,(65) 88551754,True,False,True,False,SG - Singapore,88551754
782,C31649,SG - Singapore,(+65) 69216824,True,False,True,False,SG - Singapore,69216824
783,C08303,SG - Singapore,8582-2752,True,False,False,False,SG - Singapore,85822752
784,C18913,SG - Singapore,96365888,True,False,False,False,SG - Singapore,96365888
785,C20339,SG - Singapore,6613-5034,True,False,False,False,SG - Singapore,66135034
786,C44942,SG - Singapore,9686 4293,True,False,False,False,SG - Singapore,96864293
787,C36365,SG - Singapore,9355363,False,False,False,False,SG - Singapore,9355363
788,C23949,SG - Singapore,(+65) 68491103,True,False,True,False,SG - Singapore,68491103
789,C23326,SG - Singapore,+65 86680173,True,False,True,False,SG - Singapore,86680173
790,C09049,SG - Singapore,+65 68747546,True,False,True,False,SG - Singapore,68747546
791,C38082,SG - Singapore,8286 7933,True,False,False,False,SG - Singapore,82867933
792,C36455,SG - Singapore,6725 6622,True,False,False,False,SG - Singapore,67256622
793,C24922,,9635 6244,True,False,True,False,SG - Singapore,96356244
794,C01723,SG - Singapore,99066167,True,False,False,False,SG - Singapore,99066167
795,C43894,SG - Singapore,8334 269,False,False,False,False,SG - Singapore,8334269
796,C00548,SG - Singapore,61464846,True,False,False,False,SG - Singapore,61464846
797,C16458,SG - Singapore,66141309,True,False,False,False,SG - Singapore,66141309
798,C19244,SG - Singapore,(65) 94002808,True,False,True,False,SG - Singapore,94002808
799,C10987,SG - Singapore,33635986,True,False,False,False,SG - Singapore,33635986
800,C29215,SG - Singapore,+65 85423954,True,False,True,False,SG - Singapore,85423954
801,C06176,SG - Singapore,3436 5605,True,False,False,False,SG - Singapore,34365605
802,C24018,SG - Singapore,65242066,True,False,False,False,SG - Singapore,65242066
803,C32861,SG - Singapore,(65) 63879956,True,False,True,False,SG - Singapore,63879956
804,C14996,SG - Singapore,84508932,True,False,False,False,SG - Singapore,84508932
805,C35083,SG - Singapore,+65 97597327,True,False,True,False,SG - Singapore,97597327
806,C29669,SG - Singapore,358771,False,False,False,False,SG - Singapore,358771
807,C38305,SG - Singapore,3600 653,False,False,False,False,SG - Singapore,3600653
808,C28465,SG - Singapore,83796774,True,False,False,False,SG - Singapore,83796774
809,C41617,SG - Singapore,(65) 82714777,True,False,True,False,SG - Singapore,82714777
810,C21591,SG - Singapore,(+65) 89509179,True,False,True,False,SG - Singapore,89509179
812,C49405,SG - Singapore,3507 2578,True,False,False,False,SG - Singapore,35072578
813,C41157,SG - Singapore,(65) 82665974,True,False,True,False,SG - Singapore,82665974
814,C16676,SG - Singapore,3722 5006,True,False,False,False,SG - Singapore,37225006
815,C15659,SG - Singapore,64769243,True,False,False,False,SG - Singapore,64769243
816,C45541,SG - Singapore,63311019,True,False,False,False,SG - Singapore,63311019
817,C11729,SG - Singapore,+65 38948853,True,False,True,False,SG - Singapore,38948853
818,C26792,SG - Singapore,+65 86583105,True,False,True,False,SG - Singapore,86583105
819,C45058,SG - Singapore,(65) 35299052,True,False,True,False,SG - Singapore,35299052
820,C16905,SG - Singapore,62811757,True,False,False,False,SG - Singapore,62811757
821,C33592,SG - Singapore,(65) 95507393,True,False,True,False,SG - Singapore,95507393
822,C09840,SG - Singapore,,False,False,False,False,SG - Singapore,
823,C24625,SG - Singapore,(+65) 64386787,True,False,True,False,SG - Singapore,64386787
824,C42833,SG - Singapore,6557 1657,True,False,False,False,SG - Singapore,65571657
825,C41342,SG - Singapore,979634357,False,False,False,False,SG - Singapore,979634357
826,C35557,SG - Singapore,96405504,True,False,False,False,SG - Singapore,96405504
827,C40625,SG - Singapore,9649-3476,True,False,False,False,SG - Singapore,96493476
828,C11790,SG - Singapore,(65) 36340886,True,False,True,False,SG - Singapore,36340886
829,C09641,SG - Singapore,+65 83795222,True,False,True,False,SG - Singapore,83795222
830,C26137,SG - Singapore,65035651,True,False,False,False,SG - Singapore,65035651
831,C30223,SG - Singapore,(65) 86805680,True,False,True,False,SG - Singapore,86805680
832,C19755,SG - Singapore,(65) 83188475,True,False,True,False,SG - Singapore,83188475
833,C26624,SG - Singapore,94608072,True,False,False,False,SG - Singapore,94608072
834,C17223,SG - Singapore,(+65) 32463520,True,False,True,False,SG - Singapore,32463520
835,C21723,SG - Singapore,64923645,True,False,False,False,SG - Singapore,64923645
836,C06385,SG - Singapore,9900 9981,True,False,False,False,SG - Singapore,99009981
837,C17122,SG - Singapore,6449 5892,True,False,False,False,SG - Singapore,64495892
838,C45550,SG - Singapore,9172 2069,True,False,False,False,SG - Singapore,91722069
839,C18929,SG - Singapore,+65 35077022,True,False,True,False,SG - Singapore,35077022
840,C20703,SG - Singapore,+65 39148471,True,False,True,False,SG - Singapore,39148471
841,C01530,SG - Singapore,86441827,True,False,False,False,SG - Singapore,86441827
842,C46704,SG - Singapore,(65) 65415080,True,False,True,False,SG - Singapore,65415080
843,C32756,SG - Singapore,(+65) 84954569,True,False,True,False,SG - Singapore,84954569
844,C32960,SG - Singapore,8352685,False,False,False,False,SG - Singapore,8352685
845,C21638,SG - Singapore,94989295,True,False,False,False,SG - Singapore,94989295
846,C07096,SG - Singapore,39422508,True,False,False,False,SG - Singapore,39422508
847,C41119,SG - Singapore,62991579,True,False,False,False,SG - Singapore,62991579
848,C03044,SG - Singapore,6180 6631,True,False,False,False,SG - Singapore,61806631
850,C43875,SG - Singapore,94915903,True,False,False,False,SG - Singapore,94915903
851,C42135,SG - Singapore,(65) 82349954,True,False,True,False,SG - Singapore,82349954
852,C01883,SG - Singapore,37996435,True,False,False,False,SG - Singapore,37996435
853,C07624,SG - Singapore,3287 3695,True,False,False,False,SG - Singapore,32873695
854,C32489,SG - Singapore,+65 94602983,True,False,True,False,SG - Singapore,94602983
855,C21417,SG - Singapore,66167625,True,False,False,False,SG - Singapore,66167625
856,C40157,SG - Singapore,3230 3443,True,False,False,False,SG - Singapore,32303443
857,C14971,SG - Singapore,(65) 88596478,True,False,True,False,SG - Singapore,88596478
858,C21492,SG - Singapore,(65) 82869492,True,False,True,False,SG - Singapore,82869492
859,C16600,SG - Singapore,3626 2350,True,False,False,False,SG - Singapore,36262350
860,C48612,SG - Singapore,+65 89506213,True,False,True,False,SG - Singapore,89506213
861,C11633,SG - Singapore,81038792,True,False,False,False,SG - Singapore,81038792
862,C32663,SG - Singapore,6617 4823,True,False,False,False,SG - Singapore,66174823
863,C05805,SG - Singapore,6119-2837,True,False,False,False,SG - Singapore,61192837
864,C28599,SG - Singapore,+65 82155193,True,False,True,False,SG - Singapore,82155193
865,C99999,SG - Singapore,6183-6923,True,False,False,False,SG - Singapore,61836923
866,C30192,SG - Singapore,(+65) 91391113,True,False,True,False,SG - Singapore,91391113
867,C29868,CN - China,+86-23748730,False,False,False,False,CN - China,+8623748730
868,C34716,SG - Singapore,32106144,True,False,False,False,SG - Singapore,32106144
869,C46174,SG - Singapore,3478 9635,True,False,False,False,SG - Singapore,34789635
870,C41257,SG - Singapore,8296 4961,True,False,False,False,SG - Singapore,82964961
871,C33266,SG - Singapore,94985351,True,False,False,False,SG - Singapore,94985351
872,C00787,SG - Singapore,87063805,True,False,False,False,SG - Singapore,87063805
873,C33316,SG - Singapore,6604 6037,True,False,False,False,SG - Singapore,66046037
874,C21886,SG - Singapore,6676-5791,True,False,False,False,SG - Singapore,66765791
875,C01421,SG - Singapore,+65 89694521,True,False,True,False,SG - Singapore,89694521
876,C21932,SG - Singapore,(65) 62851788,True,False,True,False,SG - Singapore,62851788
877,C32848,SG - Singapore,6297 3472,True,False,False,False,SG - Singapore,62973472
878,C30751,SG - Singapore,32818309,True,False,False,False,SG - Singapore,32818309
879,C33525,SG - Singapore,319 7519,False,False,False,False,SG - Singapore,3197519
880,C39219,SG - Singapore,67388890,True,False,False,False,SG - Singapore,67388890
881,C06325,SG - Singapore,,False,False,False,False,SG - Singapore,
882,C27829,SG - Singapore,(65) 99732652,True,False,True,False,SG - Singapore,99732652
883,C29521,SG - Singapore,6369 8801,True,False,False,False,SG - Singapore,63698801
884,C04570,SG - Singapore,0x5A5CB1B,True,True,False,False,SG - Singapore,94751515
885,C41635,SG - Singapore,(65) 66742041,True,False,True,False,SG - Singapore,66742041
886,C37615,SG - Singapore,95159621,True,False,False,False,SG - Singapore,95159621
887,C19343,SG - Singapore,(65) 98174926,True,False,True,False,SG - Singapore,98174926
888,C42190,SG - Singapore,8263916,False,False,False,False,SG - Singapore,8263916
889,C31124,SG - Singapore,8477917,False,False,False,False,SG - Singapore,8477917
890,C38388,SG - Singapore,3929-8508,True,False,False,False,SG - Singapore,39298508
891,C22190,SG - Singapore,8939930,False,False,False,False,SG - Singapore,8939930
892,C27639,SG - Singapore,(+65) 97434326,True,False,True,False,SG - Singapore,97434326
893,C05067,SG - Singapore,6404 6872,True,False,False,False,SG - Singapore,64046872
894,C13028,SG - Singapore,8138 1525,True,False,False,False,SG - Singapore,81381525
895,C08453,SG - Singapore,88355260,True,False,False,False,SG - Singapore,88355260
896,C00327,SG - Singapore,3285 8118,True,False,False,False,SG - Singapore,32858118
897,C08623,SG - Singapore,67317029,True,False,False,False,SG - Singapore,67317029
898,C15181,SG - Singapore,3250105,False,False,False,False,SG - Singapore,3250105
899,C05443,SG - Singapore,(65) 94319833,True,False,True,False,SG - Singapore,94319833
900,C35319,SG - Singapore,98606228,True,False,False,False,SG - Singapore,98606228
901,C04892,SG - Singapore,8258821,False,False,False,False,SG - Singapore,8258821
902,C44799,SG - Singapore,620 5986,False,False,False,False,SG - Singapore,6205986
903,C06396,SG - Singapore,,False,False,False,False,SG - Singapore,
904,C05671,SG - Singapore,+65 33821360,True,False,True,False,SG - Singapore,33821360
905,C29566,SG - Singapore,6184-2176,True,False,False,False,SG - Singapore,61842176
906,C36102,SG - Singapore,8393919,False,False,False,False,SG - Singapore,8393919
907,C33101,SG - Singapore,92739956,True,False,False,False,SG - Singapore,92739956
908,C47653,SG - Singapore,33592906,True,False,False,False,SG - Singapore,33592906
909,C07361,SG - Singapore,(65) 63134067,True,False,True,False,SG - Singapore,63134067
910,C39964,SG - Singapore,9436 2462,True,False,False,False,SG - Singapore,94362462
911,C13297,SG - Singapore,(+65) 86987067,True,False,True,False,SG - Singapore,86987067
912,C07262,SG - Singapore,(65) 66389367,True,False,True,False,SG - Singapore,66389367
913,C49700,SG - Singapore,96258399,True,False,False,False,SG - Singapore,96258399
914,C40649,SG - Singapore,9841 2095,True,False,False,False,SG - Singapore,98412095
915,C40292,MY - Malaysia,03-29481107,False,False,False,False,MY - Malaysia,0329481107
916,C04114,SG - Singapore,(65) 87765359,True,False,True,False,SG - Singapore,87765359
917,C04910,SG - Singapore,6701-2442,True,False,False,False,SG - Singapore,67012442
918,C29157,SG - Singapore,82233502,True,False,False,False,SG - Singapore,82233502
919,C24442,SG - Singapore,+65 63533402,True,False,True,False,SG - Singapore,63533402
920,C12572,SG - Singapore,3329 8763,True,False,False,False,SG - Singapore,33298763
921,C48584,SG - Singapore,+65 66016432,True,False,True,False,SG - Singapore,66016432
922,C49459,SG - Singapore,98049929,True,False,False,False,SG - Singapore,98049929
923,C15881,SG - Singapore,3111-7682,True,False,False,False,SG - Singapore,31117682
924,C20374,SG - Singapore,(65) 87442119,True,False,True,False,SG - Singapore,87442119
925,C26851,SG - Singapore,87683508,True,False,False,False,SG - Singapore,87683508
926,C05235,SG - Singapore,+65 32950172,True,False,True,False,SG - Singapore,32950172
927,C29631,PH - Philippines,32295926,True,False,False,False,PH - Philippines,32295926
928,C37379,SG - Singapore,35160924,True,False,False,False,SG - Singapore,35160924
929,C12758,SG - Singapore,622 8141,False,False,False,False,SG - Singapore,6228141
930,C40075,SG - Singapore,+65 89665314,True,False,True,False,SG - Singapore,89665314
931,C08128,SG - Singapore,98325712,True,False,False,False,SG - Singapore,98325712
932,C33309,SG - Singapore,(65) 98647117,True,False,True,False,SG - Singapore,98647117
933,C36117,SG - Singapore,6520-1475,True,False,False,False,SG - Singapore,65201475
934,C10346,SG - Singapore,0x5933411,True,True,False,False,SG - Singapore,93533201
935,C16736,SG - Singapore,(65) 95364858,True,False,True,False,SG - Singapore,95364858
936,C38924,SG - Singapore,68703676,True,False,False,False,SG - Singapore,68703676
937,C05747,SG - Singapore,62264612,True,False,False,False,SG - Singapore,62264612
938,C23963,SG - Singapore,69670245,True,False,False,False,SG - Singapore,69670245
939,C49475,SG - Singapore,33228967,True,False,False,False,SG - Singapore,33228967
940,C06298,SG - Singapore,61090848,True,False,False,False,SG - Singapore,61090848
941,C18632,,,False,False,False,False,,
942,C35845,SG - Singapore,8803 3100,True,False,False,False,SG - Singapore,88033100
943,C35103,SG - Singapore,3402092,False,False,False,False,SG - Singapore,3402092
944,C07119,MY - Malaysia,0169006033,False,False,False,False,MY - Malaysia,0169006033
945,C31495,SG - Singapore,94920287,True,False,False,False,SG - Singapore,94920287
946,C36687,SG - Singapore,3858014,False,False,False,False,SG - Singapore,3858014
947,C01722,SG - Singapore,3633 5346,True,False,False,False,SG - Singapore,36335346
948,C46462,SG - Singapore,6705 5766,True,False,False,False,SG - Singapore,67055766
949,C20403,SG - Singapore,321 4731,False,False,False,False,SG - Singapore,3214731
950,C28544,SG - Singapore,9871 9438,True,False,False,False,SG - Singapore,98719438
951,C06872,SG - Singapore,(+65) 91850066,True,False,True,False,SG - Singapore,91850066
952,C46561,SG - Singapore,(+65) 33773447,True,False,True,False,SG - Singapore,33773447
953,C44663,SG - Singapore,6452-8538,True,False,False,False,SG - Singapore,64528538
954,C39445,SG - Singapore,(65) 99163023,True,False,True,False,SG - Singapore,99163023
955,C32107,SG - Singapore,0x5CBD1A4,True,True,False,False,SG - Singapore,97243556
956,C17893,SG - Singapore,9847 1432,True,False,False,False,SG - Singapore,98471432
957,C13335,SG - Singapore,0x5BD847A,True,True,False,False,SG - Singapore,96306298
958,C09341,MY - Malaysia,03-66717631,False,False,False,False,MY - Malaysia,0366717631
959,C21360,SG - Singapore,(+65) 97280638,True,False,True,False,SG - Singapore,97280638
960,C06846,SG - Singapore,(65) 84759603,True,False,True,False,SG - Singapore,84759603
961,C00612,SG - Singapore,68962733,True,False,False,False,SG - Singapore,68962733
962,C38884,SG - Singapore,3506919,False,False,False,False,SG - Singapore,3506919
963,C00892,SG - Singapore,+65 68584595,True,False,True,False,SG - Singapore,68584595
964,C10888,SG - Singapore,6909-9223,True,False,False,False,SG - Singapore,69099223
965,C33570,SG - Singapore,(65) 91208950,True,False,True,False,SG - Singapore,91208950
966,C02639,SG - Singapore,66005204,True,False,False,False,SG - Singapore,66005204
967,C30957,SG - Singapore,8896 6276,True,False,False,False,SG - Singapore,88966276
968,C20664,SG - Singapore,(65) 89830509,True,False,True,False,SG - Singapore,89830509
969,C15494,SG - Singapore,65308641,True,False,False,False,SG - Singapore,65308641
970,C38408,SG - Singapore,8121715,False,False,False,False,SG - Singapore,8121715
971,C41809,SG - Singapore,,False,False,False,False,SG - Singapore,
972,C44612,SG - Singapore,(65) 82985582,True,False,True,False,SG - Singapore,82985582
973,C15770,SG - Singapore,98101716,True,False,False,False,SG - Singapore,98101716
974,C19208,SG - Singapore,(65) 96849719,True,False,True,False,SG - Singapore,96849719
975,C28831,SG - Singapore,+65 97790453,True,False,True,False,SG - Singapore,97790453
976,C30369,SG - Singapore,9546 3295,True,False,False,False,SG - Singapore,95463295
977,C13628,SG - Singapore,63474717,True,False,False,False,SG - Singapore,63474717
978,C30877,SG - Singapore,957526162,False,False,False,False,SG - Singapore,957526162
979,C99999,PH - Philippines,9570 8689,True,False,False,False,PH - Philippines,95708689
980,C01908,SG - Singapore,65-66259091,False,False,False,False,SG - Singapore,6566259091
981,C11746,SG - Singapore,(65) 84028608,True,False,True,False,SG - Singapore,84028608
982,C43718,SG - Singapore,99968125,True,False,False,False,SG - Singapore,99968125
983,C39306,SG - Singapore,(+65) 82939245,True,False,True,False,SG - Singapore,82939245
984,C09960,SG - Singapore,0x3E0AEE5,True,True,False,False,SG - Singapore,65056485
985,C45404,SG - Singapore,376 5533,False,False,False,False,SG - Singapore,3765533
986,C33485,SG - Singapore,+65 82555829,True,False,True,False,SG - Singapore,82555829
987,C00673,SG - Singapore,(65) 65031640,True,False,True,False,SG - Singapore,65031640
988,C23093,SG - Singapore,+65 66186254,True,False,True,False,SG - Singapore,66186254
989,C06218,SG - Singapore,3854 934,False,False,False,False,SG - Singapore,3854934
990,C34282,SG - Singapore,+65 81381469,True,False,True,False,SG - Singapore,81381469
991,C05773,SG - Singapore,+65 39671517,True,False,True,False,SG - Singapore,39671517
992,C25737,SG - Singapore,9148-1623,True,False,False,False,SG - Singapore,91481623
993,C24567,SG - Singapore,(65) 67959865,True,False,True,False,SG - Singapore,67959865
994,C23181,SG - Singapore,6394 2738,True,False,False,False,SG - Singapore,63942738
995,C43342,SG - Singapore,(65) 32209708,True,False,True,False,SG - Singapore,32209708
996,C22519,SG - Singapore,(65) 83652479,True,False,True,False,SG - Singapore,83652479
997,C38577,SG - Singapore,9294292,False,False,False,False,SG - Singapore,9294292
998,C10317,SG - Singapore,(65) 31482576,True,False,True,False,SG - Singapore,31482576
999,C43567,SG - Singapore,9704-1486,True,False,False,False,SG - Singapore,97041486
1000,C39922,SG - Singapore,63007535,True,False,False,True,SG - Singapore,63007535
1001,C39922,SG - Singapore,64607847,True,False,False,True,SG - Singapore,64607847
1002,C06999,SG - Singapore,(+65)92783680,True,False,True,True,SG - Singapore,92783680
1003,C06999,SG - Singapore,,False,False,False,True,SG - Singapore,
1004,C39633,,85242285,True,False,True,True,SG - Singapore,85242285
1005,C39633,,66118302,True,False,True,True,SG - Singapore,66118302
1006,C17972,SG - Singapore,63392801,True,False,False,True,SG - Singapore,63392801
1007,C17972,SG - Singapore,63392802,True,False,False,True,SG - Singapore,63392802
1008,C17972,SG - Singapore,63392803,True,False,False,True,SG - Singapore,63392803
1009,C17972,SG - Singapore,63392804,True,False,False,True,SG - Singapore,63392804
1010,C30153,SG - Singapore,81300525,True,False,False,True,SG - Singapore,81300525
1011,C30153,SG - Singapore,65016018,True,False,False,True,SG - Singapore,65016018
1012,C02427,SG - Singapore,62831097,True,False,False,True,SG - Singapore,62831097
1013,C02427,SG - Singapore,62737838,True,False,False,True,SG - Singapore,62737838
1014,C36998,SG - Singapore,67887967,True,False,False,True,SG - Singapore,67887967
1015,C36998,SG - Singapore,64318030,True,False,False,True,SG - Singapore,64318030
1016,C12207,SG - Singapore,84946970,True,False,False,True,SG - Singapore,84946970
1017,C12207,SG - Singapore,63245540,True,False,False,True,SG - Singapore,63245540
1018,C44598,SG - Singapore,84534423,True,False,False,True,SG - Singapore,84534423
1019,C44598,SG - Singapore,62599144,True,False,False,True,SG - Singapore,62599144
1020,C11789,SG - Singapore,81416031,True,False,False,True,SG - Singapore,81416031
1021,C11789,SG - Singapore,66127223,True,False,False,True,SG - Singapore,66127223
1022,C18670,SG - Singapore,82382733,True,False,False,True,SG - Singapore,82382733
1023,C18670,SG - Singapore,64072642,True,False,False,True,SG - Singapore,64072642
1024,C27729,SG - Singapore,69506509,True,False,False,True,SG - Singapore,69506509
1025,C27729,SG - Singapore,67135273,True,False,False,True,SG - Singapore,67135273
1026,C38011,SG - Singapore,81202720,True,False,False,True,SG - Singapore,81202720
1027,C38011,SG - Singapore,63340604,True,False,False,True,SG - Singapore,63340604
1028,C42697,SG - Singapore,66536562,True,False,False,True,SG - Singapore,66536562
1029,C42697,SG - Singapore,61092404,True,False,False,True,SG - Singapore,61092404
1030,C46023,SG - Singapore,87235907,True,False,False,True,SG - Singapore,87235907
1031,C46023,SG - Singapore,66157564,True,False,False,True,SG - Singapore,66157564
1032,C43251,SG - Singapore,69935837,True,False,False,True,SG - Singapore,69935837
1033,C43251,SG - Singapore,68406314,True,False,False,True,SG - Singapore,68406314
